run_name,run_dir,n,reps,draws,nominal_coverage,signal_sd,scenario,n_inducing,pi_clip,estimand,kind,variant,target,method,reference_method,gp_mean_standardization,n_reps_complete,mean_predictive_mean_standardized_rmse,q95_predictive_mean_standardized_rmse,mean_predictive_cov_relative_frobenius,q95_predictive_cov_relative_frobenius,mean_standardized_mean_abs_diff,q95_standardized_mean_abs_diff,mean_sd_ratio,mean_abs_sd_ratio_error,q95_abs_sd_ratio_error,mean_ci_width_ratio,mean_abs_ci_width_ratio_error,q95_abs_ci_width_ratio_error,bias,absolute_bias,standardized_abs_bias,mean_abs_error,rmse,coverage,coverage_error,coverage_wilson_lower,coverage_wilson_upper,mean_ci_width,mean_posterior_sd,empirical_sd_posterior_mean,empirical_to_posterior_sd_ratio,abs_empirical_to_posterior_sd_ratio_error,pass_gp_mean,pass_gp_cov,pass_mean,pass_sd,pass_width,pass_coverage,pass_bias,passes_threshold
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,320,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.08244884334476107,0.12626366833975286,0.09267092120258073,0.1459800224980066,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,400,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.04372632467998968,0.06816475909054423,0.04262814672835806,0.07125138718796077,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,480,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.02556653490317827,0.0429472714949541,0.021772951054221196,0.038369388731767845,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,640,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.010187911072359541,0.016477748740971052,0.007143520695078422,0.013176364389124309,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,160,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.3671164738918926,0.4883353809519537,0.45564821118744575,0.6826004755934895,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,240,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.15825740995288817,0.2294228180205448,0.15327880915502187,0.24447589894186542,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,280,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.1042675829305978,0.15251973897357418,0.09543957156024971,0.1588286494341682,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,320,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.07097415804013746,0.1053333949249587,0.061907033950629575,0.1057206681435292,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,400,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.03746442038202146,0.05788456742586359,0.02838566996181397,0.049753232122095224,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,480,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.021712204326079673,0.03739713107185201,0.014458905574587724,0.02638456202463346,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,640,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.008586508584672924,0.015341040424612696,0.004688082761571124,0.008851404053931774,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,160,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.3671044118594227,0.49024548549886615,0.4589318582593198,0.6998175296666843,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,240,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.16097994576110192,0.2500420341491782,0.1559501722253665,0.2549709282655841,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,280,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.10324929017969313,0.1617300205751195,0.0977934556631531,0.16229041721422913,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,320,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.0705751344893911,0.11824075603189724,0.06253368223132635,0.11033547057657592,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,400,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.03675910919803629,0.06405727912625862,0.028529117589766034,0.052885824462956664,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,480,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.021116248019535405,0.037772496898957335,0.01431340759195661,0.027187160341249753,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,640,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,100,0.008293811892309438,0.01594917344576055,0.0046026837850711745,0.0096853993675358,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,160,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.07715708348773793,0.17325671934423398,1.021127300073187,0.02660299659171839,0.06379872477578846,1.021274865514195,0.03254101999112514,0.070481264651736,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,240,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.03657388436428308,0.09630137529069592,1.004112380845559,0.016544852541754147,0.04124820775929203,1.005769141676779,0.022588908938183678,0.05507508916725171,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,280,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.02781126635491214,0.06942699805628491,1.0042714819563054,0.016453987488085516,0.041565694963879726,1.0062750658426949,0.024880958120558426,0.05661528681009812,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,320,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.029348730947445934,0.07060832885201598,1.002939614295621,0.01719914941912672,0.043771380803783365,1.0038900224633565,0.023930515060218645,0.06259545909480782,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,400,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.02597278466387261,0.06140238433381689,1.0053390054874378,0.016435552724191237,0.04024790682726885,1.0069156636087766,0.025220819644070226,0.06103418414547207,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,480,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.02589169139153515,0.05640187097424467,1.0033445285209195,0.017953352244332813,0.04644677032626914,1.0075742821529474,0.025771758127778814,0.06521635420711734,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,640,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.022155447453315262,0.05866749183540214,1.0039236668899343,0.01746949346004426,0.041435155404099276,1.0080788378171222,0.025588648398602067,0.06497598409518213,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,160,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.0773047054315089,0.20029643278894482,1.00825486418322,0.018000014463421345,0.04286161807510714,1.0062670381434575,0.021928301483898384,0.051430414780397615,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,240,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.0400858739406016,0.10533505064087058,1.0018206467922555,0.017644980618190056,0.049969520745731855,0.9996130836966884,0.025847101085275145,0.06046568367107963,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,280,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.03297220058914687,0.07981808095697877,1.0024533860106304,0.01889226909384761,0.04957272631954729,0.9997175773552032,0.022827562057932033,0.05931769745478968,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,320,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.03186889045827551,0.07729044106326187,0.9991201101204708,0.019126271193187674,0.05129371002979826,0.9990439073044003,0.023254718224312312,0.05802701839989291,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,400,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.02955964920275264,0.07064069187959787,0.9989217959621973,0.01713164385048379,0.040498910857180694,0.9967900997341675,0.024211109042885832,0.053729426240140495,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,480,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.02986708828682182,0.07189706626305364,0.9992134945164609,0.018821961509842323,0.05562373177797,0.9979728128355935,0.023727069927179066,0.057505316516472,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,640,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.026071155281734468,0.06542921099027942,0.997433095243292,0.01901500757793613,0.044855721518156665,0.9949528112614016,0.024721571843107967,0.05438261506266432,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,160,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.08236160412392593,0.21258574114690174,1.0068818029367856,0.01921589188642248,0.045305603099516936,1.0045186915843807,0.026019893060188388,0.06103933657922144,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,240,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.04268799572441683,0.10679381359842013,1.0017250508122493,0.01794322545717527,0.03956791238833106,1.003909191720666,0.024583323944970186,0.054627125357195425,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,280,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.02896877701345957,0.07056523685563294,0.9957581952895065,0.019872742847486878,0.04290018025094502,0.9948600746230466,0.026711373375504152,0.05974604227560692,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,320,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.028934910111263104,0.06939727171602979,0.9990115490875353,0.01881523413710497,0.041995677400034445,0.9953056666675857,0.024511379690785616,0.056274459452902444,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,400,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.023070417615490824,0.05994974343225423,0.9976951153698477,0.020390872119971856,0.04484775433576023,0.9957036822969952,0.027936848355196827,0.06279474695513658,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,480,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.023217658800584805,0.06065045226665952,1.001206417704073,0.01651110494231484,0.03643869007062336,0.9981392405709509,0.025113678663738873,0.052680542214033774,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,640,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.02326408187586866,0.05382663349862284,0.9968203996577274,0.014850203832939923,0.0348575595553857,0.9965003551908924,0.021018409181007166,0.052720559480606284,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,160,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.07848527962639533,0.1883573728553431,1.001565095430077,0.018351411359384135,0.03767172568304469,1.0034041761046555,0.024042184001687658,0.05778655726769479,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,240,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.04258552640095305,0.11080202097794624,0.9976224694167359,0.01679797968055725,0.043434774001768574,0.99483214679577,0.024098030814547512,0.05670404806638675,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,280,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.0359146211879125,0.07926893093645758,0.9976738294830849,0.017163665447698234,0.04109998427193496,0.9959221604115162,0.02457670764597946,0.05541720814878169,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,320,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.029096874930188026,0.08471191108621741,0.9935120758955291,0.018718140379388796,0.048366143497853384,0.9917049967534869,0.02438828066215447,0.06501949663541878,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,400,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.025545519679022025,0.06191775483062424,0.9950472987347017,0.018013065309796825,0.040159416007016134,0.9954783056439825,0.022545899253595864,0.05526838086020307,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,480,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.02078552115061895,0.04282276423001113,0.9958754678784976,0.016798143142497845,0.04152087511580574,0.9932594709864984,0.023060164232072647,0.058970005481186714,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,640,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,100,,,,,0.027050592459915913,0.05868600465001883,0.9987259753776381,0.016935176575895345,0.03694790648823943,0.9990067149721181,0.023112996354378863,0.05981192061635794,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,160,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.07519626618090072,0.16067573908245977,1.036199848589943,0.03619984858994324,0.0657670552141462,1.0363510120309112,0.038646920307376514,0.08160583749406428,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,240,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.03818153381919182,0.08780107455799495,1.0137362003475427,0.014661392589516377,0.03173501723953245,1.013275410129486,0.019846947452977784,0.04150982399521295,,,,,,,,,,,,,,,,,True,True,True,,,True
