run_name,run_dir,n,reps,draws,nominal_coverage,signal_sd,scenario,n_inducing,pi_clip,estimand,kind,variant,target,method,reference_method,gp_mean_standardization,n_reps_complete,mean_predictive_mean_standardized_rmse,q95_predictive_mean_standardized_rmse,mean_predictive_cov_relative_frobenius,q95_predictive_cov_relative_frobenius,mean_standardized_mean_abs_diff,q95_standardized_mean_abs_diff,mean_sd_ratio,mean_abs_sd_ratio_error,q95_abs_sd_ratio_error,mean_ci_width_ratio,mean_abs_ci_width_ratio_error,q95_abs_ci_width_ratio_error,bias,absolute_bias,standardized_abs_bias,mean_abs_error,rmse,coverage,coverage_error,coverage_wilson_lower,coverage_wilson_upper,mean_ci_width,mean_posterior_sd,empirical_sd_posterior_mean,empirical_to_posterior_sd_ratio,abs_empirical_to_posterior_sd_ratio_error,pass_gp_mean,pass_gp_cov,pass_mean,pass_sd,pass_width,pass_coverage,pass_bias,passes_threshold
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,strong_heterogeneous,200,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.025574300362086144,0.0578672186621955,0.9983012697745596,0.01681532270350019,0.04140267342976723,1.0013260244869175,0.024037768876935074,0.05802542561654104,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,strong_heterogeneous,240,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.02426524282054662,0.05502877852536317,0.9989329812575717,0.01677797541232031,0.0409824887728169,1.0000174732998601,0.022080798960104557,0.057749433595800516,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,strong_heterogeneous,280,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.023970538763604877,0.05757382610399536,0.9993614906171459,0.016936032655510667,0.035634485291993416,0.9995235899193935,0.023573415760868164,0.05442322946841444,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,strong_heterogeneous,320,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.02501259194028728,0.06130844478621648,0.9998789280042248,0.017664892462115583,0.04190063084167629,1.0001448003390432,0.023248413234387165,0.05224509200780786,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,strong_homogeneous,80,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.030851170362760073,0.08269297993418709,1.0085619574186653,0.021315402897507926,0.048232091793128526,1.011376720580651,0.02868284304588549,0.06694915260136465,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,strong_homogeneous,120,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.02608294252272202,0.06861498293305278,1.0011931580953748,0.01701477463916394,0.04020238341853689,1.004034030624484,0.02480209267663253,0.0576946132751827,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,strong_homogeneous,160,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.028266846647701564,0.06732625094605404,1.0002261271787596,0.019182341948722117,0.04906795852566782,1.0016888453090973,0.025614904287403147,0.060233904715438824,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,strong_homogeneous,200,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.02217879016537998,0.059049993800833575,1.000236549188148,0.018315030736215397,0.04179007386050129,1.0012406551564808,0.02461590747051566,0.06329900995440098,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,strong_homogeneous,240,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.025675534206699116,0.06226673911080717,1.0035906252301132,0.019901084322026336,0.042295363189949524,1.0058475537787985,0.02502109293907287,0.05681304036291936,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,strong_homogeneous,280,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.02396254358306149,0.060275393394154025,1.0001662740622785,0.017101096849084875,0.04272150014468239,1.002677523803716,0.023671595533888583,0.054079624108048396,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,strong_homogeneous,320,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.0242386573956068,0.06004748988676729,1.0007643269154947,0.018647317098343212,0.043197536591842035,1.0020153255353705,0.024979039700398865,0.05289472411965686,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_heterogeneous,80,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.035866662256766,0.08668987463565937,1.004985050329115,0.019855636839442782,0.044911232268643846,1.0070130727206459,0.02692854059877985,0.06622765534004137,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_heterogeneous,120,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.029788032436401844,0.07044843576012912,1.002621154891142,0.01813034240051886,0.043733703304156504,1.0038433294299511,0.023955904083338586,0.05255675999069729,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_heterogeneous,160,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.02683783822868855,0.06286213832132799,1.0016178778813438,0.017853109946274592,0.04446905845704342,1.001331400944386,0.023991962623604896,0.05947044094191236,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_heterogeneous,200,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.025913483860660263,0.06251147978888105,1.0018644001127675,0.01729898779841998,0.04175652139334376,1.003241804625707,0.022480397813692255,0.05467313900885688,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_heterogeneous,240,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.0250491369701746,0.06963982206902111,1.0030293775923846,0.01767243026177593,0.04296836047205993,1.0024096828620561,0.024479242669185188,0.05750058984730338,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_heterogeneous,280,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.027426524285457617,0.06433566192844388,1.0000566020145945,0.017459952624767835,0.0435000712252498,1.0011899547579426,0.022459385333364317,0.05235751352637137,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_heterogeneous,320,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.02603977350374438,0.056111820880647326,1.0025166871318418,0.018048383440888036,0.04131386866417863,1.0024832829738546,0.021271537332519914,0.04939064308371595,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_homogeneous,80,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.036977423684018546,0.09132187393974105,1.0051832917046952,0.02172790902053458,0.057939235803392115,1.0054390919397322,0.029518664913998408,0.07143764194359452,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_homogeneous,120,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.0287294002103887,0.07355812248834152,1.0018360632820071,0.018931671546126728,0.04498840627225595,1.0022550603763234,0.024580053284207135,0.0619249590487061,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_homogeneous,160,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.026484663901876572,0.06280779774892652,0.9996357672501034,0.018865270982138183,0.04223129783193276,1.0007217562344306,0.023825400327926724,0.05237800716831918,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_homogeneous,200,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.025570378186114507,0.0623472830758668,0.9992693815635854,0.01773596566040101,0.045993590663272264,0.9987329234085525,0.023059294594137233,0.05301664214459534,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_homogeneous,240,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.026628448055225417,0.06956454822799034,0.9986972322799668,0.01872897287111476,0.04562849711164045,0.9993690363415249,0.025091934157777857,0.05808002348762249,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n250_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n250_map_j1e8_logistic_r200_20260805,250,200,2000,0.95,1.0,weak_homogeneous,280,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.026696061697870307,0.06042684431850167,1.00137410823234,0.018987891113132496,0.04184322117317943,1.0017704524739428,0.026195854278413522,0.06057118549864571,,,,,,,,,,,,,,,,,True,True,True,,,True
